tid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
0LIOwLuSa9DKnyBIASsnni,0.281,0.069,0,-29.664,0,0.0649,0.995,0.896,0.118,0.32,73.47,0
3mYWVZeUiEHei3XwIsaxfI,0.253,0.0272,5,-31.271,1,0.0431,0.993,0.916,0.0979,0.125,68.211,0
6IHh011SaCLmvtLvqsbvRG,0.295,0.162,6,-22.206,1,0.0398,0.988,0.95,0.0823,0.0381,98.268,0
1ENZ1YHuOp5MMFJlWBQ6V7,0.31,0.0555,7,-25.695,1,0.0395,0.994,0.906,0.121,0.566,70.515,0
0ObfzRscbTwKrkI8kiaGEE,0.217,0.0589,4,-28.101,0,0.0329,0.985,0.94,0.0844,0.0386,135.506,0
5LrAbIMMvP6UqbsxYhXfXD,0.34,0.0477,8,-25.288,1,0.0427,0.993,0.921,0.222,0.181,68.593,0
3rMsg8Nz7RLoMUMEMu5Eug,0.314,0.00697,10,-33.795,1,0.0364,0.989,0.939,0.0799,0.0903,70.856,0
2y2JgBXBIo5RGoWJFHyCzr,0.344,0.0116,10,-31.318,1,0.0428,0.995,0.923,0.0977,0.28,77.997,0
493tbX9u03FgPm0oWRhr2b,0.189,0.0251,9,-33.882,0,0.0494,0.993,0.931,0.0809,0.515,72.383,0
1G0Xg6IcCaMiUjlL3RYHVm,0.557,0.152,7,-24.6,1,0.0622,0.995,0.878,0.188,0.607,81.782,0
4fDlXwEJuBkqK9ZLUdBLgY,0.222,0.142,8,-22.949,1,0.036,0.99,0.912,0.0994,0.196,73.979,0
4VcIHB8XuS3Zrj5YpjyOgn,0.398,0.173,9,-17.447,0,0.0469,0.883,0.119,0.158,0.573,123.956,0
4I1Yo2bxDB9ynjvhyaytjC,0.344,0.172,2,-17.592,1,0.0472,0.926,0.817,0.321,0.318,87.192,0
6XRjvKXktFulH9foC7teqH,0.511,0.24,0,-21.504,1,0.0335,0.991,0.928,0.122,0.683,90.675,0
0tgGpTiIHKBTCcN38NTqSu,0.261,0.00778,1,-31.884,1,0.0382,0.991,0.909,0.0782,0.0376,69.669,0
2Yr2vPB1A2YC7t2n2bzF8N,0.281,0.0858,0,-24.051,1,0.049,0.994,0.94,0.0871,0.0949,130.368,0
4DKqMOwIT6intD0n92lMhG,0.363,0.219,7,-21.54,1,0.0504,0.995,0.895,0.17,0.936,91.221,0
2kAdK72mjmKiAxfAMGgXBU,0.346,0.108,2,-22.473,0,0.0395,0.993,0.922,0.0813,0.158,129.55,0
6atRyANLH0oHhhQFP9dzoP,0.402,0.0798,6,-19.753,0,0.055,0.992,0.958,0.0915,0.0396,68.349,0
0XBEfBdPRDTMC71xg5M00U,0.467,0.0388,9,-27.418,1,0.0412,0.993,0.909,0.0929,0.275,137.099,0
3Z9A9hALpLE8RhNco1vzLj,0.461,0.162,10,-18.234,1,0.0406,0.982,0.102,0.103,0.538,148.696,0
4swzS4AczR6tRKdAmJyxjJ,0.307,0.054,7,-24.102,1,0.0462,0.877,0.798,0.109,0.235,86.826,0
0INQsl5MqK2Fv8bufKLVKn,0.223,0.00266,11,-37.342,1,0.0362,0.992,0.984,0.0759,0.0721,64.528,0
6eTKHyMMTXuYvDipdQ7fLx,0.326,0.0244,7,-31.443,1,0.0487,0.995,0.912,0.106,0.388,111.527,0
1OX5WhlwcmU58vyBa5eOhn,0.34,0.0642,7,-23.697,1,0.0407,0.975,0.136,0.144,0.567,146.581,0
7sFW3OPIL5RR1ow8smo5GT,0.325,0.117,7,-21.347,1,0.039,0.955,0.759,0.12,0.353,150.441,0
5zenMly9YbUD2FyjjmBddb,0.489,0.037,10,-20.198,1,0.0495,0.948,0.65,0.115,0.357,122.785,0
0hCbtOo9aFH3RDybCUi07Z,0.313,0.185,3,-17.131,1,0.0365,0.919,0.848,0.119,0.171,135.907,0
6SLsrHZZuqSw4se3SbZ5TD,0.2,0.0967,0,-26.579,1,0.0419,0.986,0.934,0.0894,0.0845,85.258,0
2nnHeikmjEkrVUwBG3OtmK,0.519,0.112,11,-21.159,0,0.0387,0.885,0.0678,0.111,0.647,124.662,0
1PUdHdN4Tplc3iiUeKyL4D,0.477,0.228,10,-18.529,1,0.0441,0.986,0.903,0.141,0.57,111.871,0
3Oyr2h2iBPs4VvNzjb4Qid,0.205,0.00644,1,-38.382,0,0.0604,0.995,0.872,0.115,0.147,163.137,0
6TkybP6S8d65RwddN4C6kD,0.419,0.157,1,-16.158,0,0.0467,0.96,0.581,0.0869,0.287,129.619,0
3w8t1dobfFnPDO9RYEmHcP,0.415,0.147,5,-14.04,0,0.0407,0.964,0.0626,0.21,0.339,112.387,0
4l9cn16iKTWOsOzzshHURv,0.272,0.0755,6,-27.086,0,0.036,0.995,0.842,0.089,0.0558,65.575,0
4ATcY8tjIQAC95Crgzkjnd,0.354,0.123,3,-19.629,1,0.0599,0.995,0.842,0.099,0.0372,97.136,0
7LeXP6y9a1QNc4gH2wBhIs,0.423,0.344,5,-13.491,1,0.0457,0.948,0.0899,0.115,0.329,117.941,0
6qoKrxleX3tTaDv4kk8jzH,0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,0
4lrnm824C06dUxXgnaWpnH,0.25,0.0146,4,-34.496,1,0.0415,0.993,0.896,0.115,0.0802,165.699,0
7tTGH3yp7nDwUgF0jALOQk,0.243,0.267,1,-15.528,1,0.0441,0.993,0.931,0.17,0.0423,72.245,0
1lh4fSEqyPkdF4IjSgJkdW,0.309,0.124,9,-18.028,1,0.0517,0.968,0.368,0.138,0.528,181.212,0
786kICuQgqMoMds0kaK1wa,0.462,0.0805,10,-22.99,0,0.043,0.911,0.701,0.272,0.384,85.534,0
5UMPPuRxXbQlJ5FymudiIl,0.414,0.171,3,-22.706,1,0.0651,0.99,0.924,0.156,0.294,87.546,0
4rVzmgF1Suh8ciF2gTajde,0.397,0.368,7,-15.728,0,0.0396,0.882,0.914,0.33,0.762,140.862,0
2bWjWJyHKMgUmmFGgW75NP,0.296,0.0179,4,-32.339,1,0.0392,0.994,0.885,0.106,0.0727,73.942,0
1xWTaBLkw6T758GCLXNubf,0.215,0.0765,11,-22.954,0,0.0413,0.987,0.726,0.104,0.148,101.812,0
3NmwMJzy7LyHoiS2nTR9y2,0.18,0.0869,7,-29.371,1,0.036,0.983,0.918,0.084,0.194,76.178,0
5AsyuAyjVmRcY2LUrbwxvx,0.364,0.0515,10,-24.655,1,0.0435,0.994,0.925,0.13,0.367,144.455,0
7uf3aFC1msj0t5cYImgOWy,0.241,0.122,7,-22.411,1,0.0497,0.925,0.66,0.126,0.187,66.325,0
2cIUOae4mpQt5PsD8Mqver,0.0906,0.0619,9,-27.055,0,0.0452,0.791,0.838,0.11,0.0309,86.672,0
2fMn5KBVhGlBQZTGrSBeZ7,0.0636,0.0344,1,-29.329,1,0.0503,0.918,0.484,0.0941,0.0353,65.937,0
7oDlRESwK8YRUFGAwvUbmA,0.107,0.112,11,-19.947,1,0.0361,0.901,0.964,0.0664,0.03,90.227,0
2uIgnhIEQWJpE8eAIJT9QZ,0.304,0.0271,0,-21.342,0,0.0376,0.984,0.24,0.0963,0.0827,100.212,0
1cE7h6ByN0dmsb5nVbIdRH,0.144,0.00463,4,-31.204,1,0.0412,0.959,0.577,0.0713,0.0238,82.014,0
4IDn6FlDFosueSOH0mfExb,0.108,0.0439,7,-28.888,1,0.0425,0.969,0.959,0.105,0.0494,69.395,0
6ci1JhOLf21Xih6nkbKcWU,0.325,0.366,7,-12.389,0,0.0349,0.971,0.873,0.099,0.286,106.723,0
3zgaqjdosOeU9DK28JVAsY,0.167,0.0599,8,-29.18,1,0.0442,0.993,0.906,0.0797,0.302,62.074,0
1SMDuZThgauvMckxone4sT,0.169,0.027,5,-30.15,1,0.0514,0.797,0.92,0.117,0.0318,113.478,0
6Fn1nJXDFywPRM4J6KsTr2,0.319,0.0712,1,-26.415,1,0.0379,0.988,0.905,0.141,0.0835,95.365,0
2CeaQuNmGJxxNkIprZ1MvI,0.181,0.0394,2,-28.233,1,0.0457,0.947,0.0414,0.0899,0.146,88.011,0
1acreCE82QFvN32vlcht51,0.35,0.101,9,-20.01,0,0.0392,0.991,0.833,0.0716,0.075,90.149,0
5BWcP5slHUid88ERsxEN4a,0.606,0.00367,5,-30.117,1,0.0892,0.994,0.887,0.0737,0.0551,130.925,0
6cYiVbPLYKEikRkjPmqW44,0.58,0.00172,2,-32.045,0,0.102,0.994,0.92,0.0665,0.318,64.489,0
7bEO1yogMN8Yqzlqiznfjc,0.0854,0.0642,10,-26.589,1,0.0434,0.95,0.819,0.0786,0.0766,60.2,0
0zmKUAhBfrTalZWg6zbrc4,0.25,0.0894,7,-22.838,1,0.0355,0.99,0.906,0.102,0.244,68.303,0
4TewheY5HBdF1Qv1DVZwcJ,0.312,0.0443,0,-26.137,1,0.0297,0.905,0.837,0.0872,0.183,96.95,0
1TiQvHbi4WjMY5XgQFac4D,0.256,0.0685,5,-21.464,0,0.0437,0.963,0.0105,0.102,0.0743,78.399,0
0hXWX5OdIzAp46BJHHlL6v,0.268,0.00471,10,-32.597,1,0.0476,0.996,0.861,0.0655,0.242,73.997,0
3KHNMiH125wqD2I47oxmvp,0.142,0.0194,0,-26.577,1,0.0509,0.925,0.642,0.0807,0.0355,67.598,0
2oqgnxjyNYItifLYl9MzaW,0.124,0.0179,6,-32.271,0,0.0404,0.978,0.639,0.114,0.041,96.272,0
4KqnNrqtlD8x4jHbYFsewL,0.0674,0.0319,9,-25.053,1,0.0439,0.947,0.843,0.166,0.0384,67.904,0
1JtjTJsem2DVeDbLVgBB5o,0.43,0.0161,8,-30.584,1,0.0404,0.995,0.901,0.099,0.228,65.636,0
4IzCqPekef5LjXs7TiWztX,0.145,0.00849,0,-32.037,1,0.0529,0.961,0.00278,0.121,0.0324,67.243,0
4iXgy9zH7eYSwDuYwb7waL,0.208,0.00643,2,-44.347,0,0.0433,0.992,0.935,0.0849,0.476,66.291,0
42fHejNtAJWEB9IgVF5w29,0.0896,0.0595,5,-23.434,1,0.0432,0.851,0.886,0.125,0.0337,85.725,0
02H2meQsn2tcMNqx6NUZoC,0.0596,0.00121,2,-39.952,1,0.0559,0.987,0.262,0.0991,0.0383,62.51,0
0PlTjNRzj6MkPfaLHNeZLZ,0.225,0.0972,2,-21.852,1,0.0364,0.936,0.618,0.0913,0.0793,103.212,0
4z7XSZvabBr1Q4TFOp6nNL,0.122,0.00213,8,-41.6,1,0.0446,0.747,7.32e-05,0.0901,0.0391,72.283,0
72avKXjk0UTESGbVsxmjwG,0.28,0.0058,11,-36.734,1,0.0493,0.992,0.795,0.0613,0.0395,75.931,0
05yzhEWkmVXiigqWfcNTQS,0.187,0.0306,5,-27.399,0,0.0404,0.991,0.968,0.0979,0.036,96.639,0
2euauaTvztPp2Ae6rCeTri,0.092,0.0239,7,-31.457,1,0.0488,0.936,0.902,0.18,0.0541,67.289,0
0eiT0cfG4TT3u6Zw68A1Kw,0.29,0.0077,11,-38.933,1,0.0434,0.983,0.921,0.0787,0.0386,135.607,0
6xhVveC94ilVUSkw0WNp0W,0.607,0.0342,4,-19.54,1,0.0402,0.969,0.00371,0.108,0.453,121.288,0
2MyWdPMQtipdlfGAff5tHM,0.371,0.0814,10,-19.738,0,0.0416,0.933,1.82e-05,0.32,0.32,120.264,0
7DXc54rtHRhCIViAy4s5VW,0.411,0.0547,4,-23.349,1,0.0465,0.994,0.942,0.0945,0.0998,70.427,0
1dORc0ucgLBKLRg6Uw8O6D,0.553,0.0284,4,-33.318,0,0.0377,0.995,0.959,0.104,0.691,99.719,0
1o3PzqcPWcFY0cQu5xaUsn,0.512,0.0623,6,-21.912,1,0.0581,0.995,0.95,0.146,0.193,68.614,0
5wx4KlO8s6QW0MgL3nI3Ln,0.561,0.195,7,-19.37,0,0.0641,0.986,0.894,0.159,0.703,88.396,0
3pDST36MAGDsFjx9w2jSvP,0.132,0.0492,3,-27.945,1,0.0442,0.952,0.966,0.108,0.0655,83.129,0
1M0B8WYb1oY41om7EnPq5B,0.395,0.0354,11,-32.582,0,0.0458,0.99,0.932,0.0835,0.0461,114.751,0
1vBlyINFxWsXbZ7CNpBmIV,0.154,0.0277,5,-27.577,1,0.0345,0.977,0.957,0.0927,0.114,176.608,0
6JWM64yo7VUwBWFqq9VA56,0.433,0.0127,5,-26.732,0,0.0538,0.995,0.903,0.0947,0.0562,117.132,0
6fu7onizuA0GuuzjVaY5BU,0.28,0.0292,0,-26.544,1,0.0514,0.985,0.951,0.125,0.121,109.711,0
4gPfBHuDIb0v3MRjOcnPN1,0.173,0.0576,6,-18.314,1,0.0451,0.822,0.000127,0.191,0.395,182.6,0
0hPNvRCsagdAHpqfIiDMKx,0.509,0.0515,9,-25.597,1,0.0641,0.995,0.925,0.0828,0.18,94.247,0
3Yagxg6rtkwN01AYzA862i,0.545,0.18,5,-21.022,0,0.0337,0.988,0.906,0.0686,0.31,156.694,0
47ori6qygCRe9K0iym4pns,0.172,0.536,1,-13.725,1,0.0949,0.0117,0.801,0.41,0.518,110.078,0
79srzZz9HB7l9MJjWlHPvD,0.286,0.14,5,-18.213,1,0.0344,0.983,0.895,0.087,0.122,85.795,0
2MoLuAW3uPVuPuXeGGPHCR,0.645,0.574,0,-8.96,0,0.0268,0.557,0.855,0.0977,0.477,93.989,0
0AUBFe4HCHU01mKj8Wlf45,0.109,0.119,4,-25.935,1,0.0346,0.97,0.95,0.265,0.0503,68.943,0
4LqzPjVTdZH8TNBd1FhilV,0.802,0.322,7,-16.87,1,0.0948,0.515,0.957,0.111,0.297,125.015,0
6WhWYLxIDeUDTtKmp8F7mX,0.557,0.292,1,-13.077,0,0.0352,0.663,0.54,0.119,0.189,130.978,0
6KrnEzLSoi4XR5u3bLMPsu,0.453,0.481,9,-9.277,1,0.0789,0.278,0.881,0.348,0.0574,177.008,0
59hbIFjDvlLvODQHpOFMr2,0.325,0.268,4,-16.817,0,0.0407,0.903,0.933,0.0786,0.0394,82.346,0
19vWDttuR4ZVBzUfQFsfPS,0.163,0.191,10,-20.924,1,0.0365,0.937,0.959,0.0961,0.0335,105.104,0
21eK9EjODeTWhC81a8GVfe,0.786,0.813,10,-8.979,0,0.0553,0.183,0.9,0.109,0.302,125.988,0
7fpiYh33Xph4OPj8gS8jL0,0.504,0.323,6,-12.442,0,0.0481,0.382,0.835,0.373,0.453,79.654,0
0BwqbV9rOnIZ1gSPTQbM3v,0.422,0.273,9,-19.545,0,0.03,0.857,0.863,0.131,0.06,159.898,0
7CPrLYIx5Eq49tqR2i9YG2,0.687,0.493,1,-11.575,0,0.465,0.689,0.588,0.111,0.274,89.964,0
1DPQO6QuHJEVNO1ukVKVdX,0.32,0.495,2,-10.374,1,0.0353,0.103,0.872,0.108,0.141,128.551,0
7I8ekwvvCq0gaxBMaxco3l,0.598,0.646,8,-4.862,0,0.0666,0.227,0.563,0.0886,0.162,77.481,0
3DioyryIiTFOavvhrQ00G6,0.672,0.672,7,-11.424,1,0.0397,0.132,0.837,0.0871,0.326,122.996,0
6Drks6dbqYCZ303NPH4c6T,0.729,0.621,7,-14.886,0,0.042,0.0111,0.938,0.0656,0.322,126.015,0
1jK4ngN1uGHVk6x2ae2C5G,0.43,0.631,1,-11.449,1,0.0378,0.00371,0.228,0.331,0.0402,139.993,0
6fO9mQPYKWZmhgvoMnZcLE,0.157,0.195,11,-27.783,1,0.041,0.587,0.789,0.11,0.18,133.374,0
0xp3MdGRrVVtBzJ7hgNzC2,0.112,0.248,10,-16.761,1,0.0328,0.687,0.00277,0.0736,0.141,85.974,0
2bG3V8jTu1dmzyx3cLNaOj,0.409,0.499,7,-9.765,0,0.0618,0.18,0.843,0.16,0.0381,160.11,0
0WGzvQMqARePYxra8qZgOr,0.755,0.637,7,-10.32,1,0.166,0.0418,0.117,0.0429,0.555,179.99,0
4xsuHsl6KbNrkFnCvNY3JG,0.726,0.579,0,-8.258,1,0.0419,0.118,4.28e-05,0.0942,0.726,149.885,0
28R3W2pqBJOxztS2o6y53W,0.542,0.378,7,-11.577,1,0.192,0.59,0.934,0.0983,0.31,78.119,0
7u3tmftMEaOYqYE6fUnNmX,0.383,0.21,6,-17.512,1,0.0352,0.924,0.95,0.0937,0.0547,119.997,0
1iKW2yrouUd2E3tK4tj8Tu,0.682,0.686,1,-9.057,1,0.0461,0.498,0.878,0.0713,0.439,122.003,0
3zF1RvARE71MBXeWETPoEk,0.654,0.477,0,-8.648,0,0.0281,0.232,0.9,0.587,0.36,150.034,0
73iKoDdtumBpcIIZaNpuEU,0.685,0.499,2,-8.4,1,0.052,0.0921,0.889,0.0615,0.523,101.993,0
7y5KNFzUITQC3ObeFkf9cj,0.242,0.15,7,-21.652,0,0.0318,0.874,0.935,0.082,0.0338,74.526,0
4DxGYJgokpQi2ChUzQEzp6,0.713,0.716,1,-12.338,0,0.0442,0.0509,0.907,0.105,0.177,122.997,0
5JJDJ3AOd2tX1XjmH01COH,0.534,0.122,11,-27.567,0,0.0315,0.94,0.862,0.108,0.0698,126.672,0
4EeltidRUkfOcyGqHmCZvA,0.769,0.821,1,-9.614,1,0.0498,0.119,0.892,0.115,0.41,126.011,0
0ZVzN7tnseNSxtnAhTNK39,0.691,0.75,5,-15.229,0,0.0693,0.449,0.595,0.11,0.524,134.984,0
3rkJH9BaiCWpRY718WTkBP,0.356,0.401,11,-14.475,0,0.0467,0.434,0.789,0.176,0.0397,142.945,0
0l6acwkMvrn2mitwpLEXhs,0.626,0.621,7,-11.059,1,0.0621,0.0391,0.779,0.279,0.394,133.002,0
7o71V9ORhk5GSZEAiXSFyv,0.794,0.527,6,-11.692,0,0.0574,0.0239,0.887,0.101,0.0367,121.011,0
3Hhc9ojjGaLTzNt3LVevqZ,0.655,0.82,5,-7.574,0,0.0337,0.0514,0.125,0.0966,0.377,133.278,0
6CPOy0ncsGyFo4nDRItmfU,0.667,0.56,9,-13.864,0,0.0467,0.654,0.88,0.0876,0.192,140.511,0
1lBUw2ZM46lQi9SnV2pu7I,0.248,0.347,10,-18.101,0,0.0456,0.0362,0.85,0.147,0.0372,172.984,0
06iwhAevuCgupNwTg3wSC3,0.803,0.949,5,-2.347,1,0.274,0.036,0.202,0.412,0.502,79.99,0
43ZYhWQmtLdtgISK8QmBGE,0.507,0.0488,2,-29.738,1,0.0419,0.84,0.95,0.0866,0.0532,100.012,0
3RlKU8y6NXxhPN9JmKraDA,0.547,0.42,0,-10.75,1,0.115,0.0839,0.919,0.0665,0.307,169.895,0
00UgFIO4qgu7i6DSC8AWhf,0.338,0.396,7,-15.38,0,0.0344,0.615,0.9,0.0801,0.0345,124.985,0
2UUVwDVZYR5StS7Si0SxrP,0.611,0.623,9,-8.448,0,0.0312,0.635,0.833,0.103,0.372,88.009,0
7Auyn5OOY5uejUSqDGDc8e,0.652,0.347,4,-12.441,0,0.0435,0.7,0.849,0.136,0.593,161.014,0
5M2UUj4MKLWehb2e6FHCU8,0.364,0.5,9,-13.751,0,0.0351,0.947,0.678,0.84,0.386,105.206,0
0OfvPrxmGF63QBUjnXyzU3,0.472,0.516,0,-19.699,1,0.164,0.365,0.891,0.0738,0.129,153.231,0
3TZUEyCn6RIZIt9uADX6Yp,0.818,0.218,11,-16.367,0,0.0593,0.274,0.868,0.18,0.358,119.987,0
6wYROkv6ZrZJiS8utsY8P6,0.272,0.196,8,-17.386,0,0.0506,0.956,0.843,0.165,0.0389,135.609,0
34p5mFJ2yMJJBewufyvq4s,0.29,0.882,6,-9.996,1,0.0715,0.141,0.922,0.244,0.551,157.012,0
6Z0xV1FASyxZ76L15nMSs2,0.0819,0.343,1,-17.212,0,0.0512,0.175,0.916,0.0877,0.0276,79.946,0
7q42RrxgVbwqHrFUIj6w4E,0.432,0.665,1,-15.15,1,0.0406,0.465,0.889,0.232,0.164,160.227,0
73J0XZfBhvGgCloBnkXVCP,0.662,0.731,8,-7.985,0,0.0344,0.363,0.876,0.422,0.312,153.001,0
4s07g5Al7Hb26QBTKFG5zZ,0.5,0.626,5,-9.39,0,0.0353,0.0235,0.943,0.202,0.298,139.6,0
02ht7aTttJ0zbbHQh6jKlL,0.52,0.268,4,-19.903,0,0.0426,0.949,0.929,0.114,0.161,140.026,0
3lNNZqfjA9X4S0mn5fdUZA,0.124,0.296,7,-14.048,0,0.0383,0.954,0.947,0.228,0.0395,66.855,0
5TTxqNygjuZTh5ILVDN33r,0.195,0.499,7,-18.162,0,0.0383,0.792,0.958,0.103,0.394,176.007,0
4GV8JDF8UG3RIn3zhhDebT,0.536,0.377,2,-12.845,0,0.0336,0.758,0.922,0.108,0.0652,128.129,0
17C3EXdU2eFGKnesQTkEJr,0.436,0.163,8,-18.953,0,0.0338,0.9,0.906,0.107,0.0926,174.996,0
67zRyxMsahqZKFBZ65Dbje,0.0904,0.0905,1,-25.309,1,0.0417,0.936,0.8,0.292,0.0301,67.363,0
1EDueL4DmDnPDYmxFZb54V,0.33,0.65,1,-12.956,0,0.1,0.0457,0.00211,0.929,0.535,52.663,0
2Tt3QTJW4mFiJ8kB97U0pU,0.785,0.304,0,-16.79,1,0.0566,0.156,0.814,0.111,0.28,129.95,0
3MC9nswECDn5zuqkFQG1sB,0.171,0.189,5,-22.379,1,0.037,0.857,0.959,0.169,0.0572,91.047,0
6CuyhncZBwwn1pt1amDPXq,0.551,0.483,4,-10.627,1,0.0345,0.284,0.808,0.0876,0.0754,171.963,0
4esxro8J1rbsalCPb0yrgC,0.181,0.0863,1,-21.685,1,0.0374,0.956,0.95,0.0929,0.0337,70.907,0
0KK2zNRwCnDCaXHaGDPzQ3,0.653,0.338,2,-10.738,1,0.0601,0.747,0.896,0.137,0.0377,75.524,0
7pKAGTpmoKAQfFqW6etJgo,0.487,0.257,11,-18.512,1,0.0351,0.965,0.961,0.102,0.249,92.003,0
1BuayIlgZp7H4kuOgmCpge,0.703,0.39,9,-17.131,0,0.0409,0.0174,0.838,0.135,0.572,149.965,0
1upAhgDBWCV0AvUxgAU6SR,0.389,0.408,6,-12.158,1,0.0538,0.826,0.0986,0.383,0.0399,74.183,0
2y6krW4iylDWiKVxTzUJcE,0.342,0.535,9,-9.427,0,0.0449,0.212,0.762,0.096,0.051,93.017,0
4cwLYDk0qjI7hiwVA5TVSn,0.171,0.142,9,-21.97,1,0.041,0.71,0.887,0.103,0.0303,122.559,0
4HpKLgvBpFlLgW5RhXGGc7,0.276,0.115,0,-11.032,0,0.0442,0.801,0.5,0.106,0.0342,76.152,0
4Hg9jafzzKavElQMAINzeP,0.433,0.449,1,-14.983,0,0.102,0.309,0.925,0.0792,0.243,106.975,0
7Ld52GLxKBEFuydXBQVcqF,0.515,0.8,8,-8.181,0,0.0365,0.00297,0.751,0.113,0.326,137.012,0
7Bm0j8ALNJ7ledPN0fKfBw,0.433,0.105,5,-23.851,0,0.0268,0.951,0.879,0.124,0.129,94.993,0
7yKMGeJM3EjNrS6QXnY6xP,0.578,0.823,9,-9.184,0,0.0373,0.00406,0.896,0.0907,0.0258,110.003,0
72UWipmVXoBKqM6R0axIdG,0.352,0.29,8,-24.754,1,0.0458,0.824,0.898,0.364,0.207,94.967,0
2FCu1NM98eXCds1M0ikzWj,0.291,0.43,6,-10.884,1,0.0674,0.832,0.688,0.114,0.037,67.643,0
0nQ7GqFn1SIrYY4KZb2h7u,0.633,0.333,7,-13.933,1,0.0646,0.626,0.346,0.116,0.574,81.015,0
2ywFTaCXKedBFlYA0XcHJM,0.672,0.519,4,-13.699,0,0.058,0.021,0.868,0.333,0.258,116.892,0
6c2HWpuYwsuDCEalqiV4Jb,0.285,0.0731,6,-28.276,0,0.0353,0.992,0.945,0.123,0.179,70.924,0
7duCz5DC1bQyaViBGZcDjs,0.724,0.241,9,-7.96,1,0.0526,0.136,0.899,0.127,0.377,139.945,0
3iF81Z1vO0Re1eC3P8xt7i,0.727,0.528,10,-9.637,0,0.0498,0.868,0.841,0.125,0.0825,115.008,0
2hlqCFahLVgdBIbY3yTrAb,0.537,0.859,4,-5.487,0,0.039,0.0694,0.77,0.13,0.21,157.98,0
0u74chsSgmcIyhhOqTrEyV,0.479,0.423,5,-14.568,0,0.0674,0.757,0.776,0.0672,0.0696,68.345,0
6PNP5wFnQQl2nlMfBMaxCt,0.457,0.612,2,-15.705,1,0.226,0.903,0.907,0.366,0.0357,87.864,0
397FlWenFDWA1G6DdFmhdq,0.722,0.31,4,-13.919,0,0.0535,0.438,0.524,0.141,0.359,154.014,0
5WFbxlg2dUDhSMGkP6VTZe,0.32,0.317,0,-17.966,0,0.0659,0.93,0.963,0.0716,0.0396,85.153,0
0cSdWJzO18liElNMCAYCig,0.242,0.18,4,-21.176,0,0.0457,0.937,0.937,0.0986,0.0307,68.985,0
3vO4yolddOhdDHWL5GB0Fn,0.268,0.471,5,-16.493,0,0.137,0.796,0.896,0.0975,0.133,170.432,0
6bmCFy256PgDmS7feDNp69,0.638,0.417,6,-14.556,1,0.0339,0.229,0.883,0.0878,0.187,119.961,0
7CgMevmCBwaGAEjXtvaj0e,0.215,0.311,4,-12.345,0,0.033,0.383,0.785,0.187,0.0332,144.989,0
4bBaxQtS3RMjMJRRaREdAZ,0.318,0.347,8,-13.523,0,0.144,0.609,0.9,0.103,0.0783,169.73,0
1YrV8fAkywtQ1fs4GwGewK,0.558,0.109,6,-22.844,1,0.0393,0.951,0.902,0.107,0.112,172.606,0
6k2pBpf10f3DNWKykGGJjn,0.283,0.862,9,-8.678,0,0.0509,0.729,0.856,0.113,0.268,122.039,0
0rJyTKZRZmW3AAHFnSj2UF,0.687,0.575,7,-12.002,0,0.205,0.352,0.0429,0.0905,0.568,110.013,0
5qYEM2wsezbb37E786zIxm,0.615,0.623,1,-13.141,1,0.0662,0.532,0.896,0.0881,0.899,120.025,0
19x0wfJhjCLPlUEE63ar4o,0.63,0.484,0,-12.122,1,0.0336,0.25,0.834,0.103,0.0365,100.023,0
4lIfzxIDvFtWmelRLY4oud,0.469,0.691,6,-7.948,1,0.0405,0.00622,0.919,0.217,0.282,169.907,0
665Jxlgi1HamPKbW1vwzx4,0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-06,0.576,0.305,135.154,1
1SRkKyJ2JjMZgyDWC30zKv,0.799,0.608,5,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915,1
1nmZ8yqKkfooOuYvtFctDp,0.323,0.839,1,-7.35,1,0.0503,0.315,0.000313,0.348,0.543,136.232,1
00qOE7OjRl0BpYiCiweZB2,0.357,0.653,9,-5.554,1,0.0654,0.0828,0,0.0844,0.522,176.647,1
0PsbWiVtix5FoTZ1s00mEl,0.324,0.335,0,-15.595,1,0.0355,0.099,1.08e-06,0.0995,0.141,119.513,1
5n1amEDwVKucAGMqePk9yN,0.641,0.821,5,-8.783,0,0.0324,0.274,0.477,0.138,0.705,161.143,1
24NwBd5vZ2CK8VOQVnqdxr,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,1
7b4yGtR0rujvLi5EBfKKJ2,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,1
4RvWPyQ5RL0ao9LPZeSouE,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,1
39lSeqnyjZJejRuaREfyLL,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,1
72ahyckBJfTigJCFCviVN7,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,1
6J2rMSRhgb4HuX6dWgM3nJ,0.541,0.81,0,-11.745,1,0.0367,0.000975,0.00158,0.0681,0.647,155.582,1
4gvea7UlDkAvsJBPZAd4oB,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,1
